     acc_x    ,     acc_y    ,     acc_z     
   -0.104980  ,    1.010010  ,    0.134766  
   -0.116699  ,    1.048584  ,    0.137695  
   -0.121582  ,    1.035645  ,    0.131836  
   -0.122314  ,    1.003418  ,    0.104492  
   -0.097168  ,    1.064941  ,    0.101807  
   -0.110107  ,    1.041748  ,    0.093750  
   -0.150391  ,    1.019287  ,    0.085693  
   -0.150146  ,    1.041992  ,    0.073975  
   -0.158936  ,    1.035156  ,    0.086914  
   -0.171631  ,    1.012207  ,    0.138672  
   -0.192871  ,    1.026123  ,    0.178467  
   -0.197266  ,    1.035156  ,    0.159180  
   -0.200195  ,    1.038086  ,    0.040283  
   -0.217041  ,    0.994141  ,   -0.037598  
   -0.218750  ,    0.973877  ,   -0.077148  
   -0.234619  ,    0.979004  ,   -0.094238  
   -0.260010  ,    0.983643  ,   -0.104004  
   -0.268799  ,    0.961914  ,   -0.126465  
   -0.286621  ,    0.914551  ,   -0.193848  
   -0.282959  ,    0.946045  ,   -0.278076  
   -0.275879  ,    0.970215  ,   -0.308105  
   -0.260010  ,    0.997314  ,   -0.337158  
   -0.237061  ,    0.948486  ,   -0.310547  
   -0.217529  ,    0.942383  ,   -0.281250  
   -0.163818  ,    0.945312  ,   -0.254639  
   -0.144043  ,    0.925537  ,   -0.236572  
   -0.142578  ,    0.921875  ,   -0.232422  
   -0.145508  ,    0.881592  ,   -0.258057  
   -0.157715  ,    0.849854  ,   -0.288330  
   -0.162354  ,    0.823730  ,   -0.300293  
   -0.187256  ,    0.736084  ,   -0.339600  
   -0.237549  ,    0.657959  ,   -0.362305  
   -0.269043  ,    0.656494  ,   -0.367920  
   -0.340332  ,    0.680420  ,   -0.379150  
   -0.382080  ,    0.687256  ,   -0.390625  
   -0.376953  ,    0.708984  ,   -0.396973  
   -0.345947  ,    0.775879  ,   -0.433838  
   -0.325928  ,    0.794189  ,   -0.460205  
   -0.326904  ,    0.792236  ,   -0.471924  
   -0.323242  ,    0.795410  ,   -0.466064  
   -0.312500  ,    0.793457  ,   -0.431885  
   -0.311523  ,    0.793457  ,   -0.417236  
   -0.323975  ,    0.808350  ,   -0.404053  
   -0.331055  ,    0.879883  ,   -0.443604  
   -0.324707  ,    0.926025  ,   -0.484375  
   -0.332764  ,    0.886719  ,   -0.457031  
   -0.357910  ,    0.888428  ,   -0.413330  
   -0.365723  ,    0.912354  ,   -0.428711  
   -0.407715  ,    0.892090  ,   -0.391602  
   -0.426514  ,    0.905762  ,   -0.308350  
   -0.401855  ,    0.851318  ,   -0.274414  
   -0.317627  ,    0.863525  ,   -0.191895  
   -0.282471  ,    0.976318  ,   -0.094971  
   -0.263916  ,    1.000977  ,   -0.052002  
   -0.186768  ,    1.104736  ,    0.031006  
   -0.135254  ,    1.122559  ,    0.065186  
   -0.095215  ,    1.111572  ,    0.053955  
   -0.009766  ,    1.121094  ,    0.048340  
    0.004639  ,    1.071045  ,    0.070557  
   -0.020996  ,    1.030029  ,    0.082275  
   -0.081299  ,    0.982178  ,    0.081787  
   -0.117188  ,    1.015381  ,    0.092529  
   -0.124756  ,    1.052246  ,    0.115723  
   -0.123535  ,    1.046387  ,    0.110596  
   -0.107422  ,    1.053467  ,    0.063232  
   -0.111328  ,    1.044678  ,    0.021729  
   -0.131348  ,    1.007324  ,   -0.041748  
   -0.132080  ,    1.004639  ,   -0.055420  
   -0.125244  ,    1.007812  ,   -0.056396  
   -0.108643  ,    1.012695  ,   -0.075928  
   -0.105469  ,    1.096680  ,   -0.118652  
   -0.117432  ,    1.121094  ,   -0.155273  
   -0.167725  ,    1.103516  ,   -0.220215  
   -0.242432  ,    1.045654  ,   -0.314453  
   -0.279785  ,    1.009033  ,   -0.370850  
   -0.309326  ,    0.960205  ,   -0.417725  
   -0.315186  ,    0.875732  ,   -0.487305  
   -0.333740  ,    0.837646  ,   -0.548340  
   -0.397217  ,    0.840088  ,   -0.629639  
   -0.459717  ,    0.862793  ,   -0.606445  
   -0.479736  ,    0.818115  ,   -0.572998  
   -0.501709  ,    0.668701  ,   -0.539795  
   -0.494873  ,    0.668457  ,   -0.524902  
   -0.505371  ,    0.658203  ,   -0.529541  
   -0.479980  ,    0.601074  ,   -0.607910  
   -0.437988  ,    0.584717  ,   -0.649170  
   -0.424805  ,    0.560547  ,   -0.656006  
   -0.429199  ,    0.511475  ,   -0.665039  
   -0.430420  ,    0.472900  ,   -0.639160  
   -0.423584  ,    0.459717  ,   -0.614258  
   -0.403809  ,    0.446533  ,   -0.604248  
   -0.385986  ,    0.426758  ,   -0.594482  
   -0.374756  ,    0.425049  ,   -0.613281  
   -0.369141  ,    0.428955  ,   -0.644775  
   -0.368164  ,    0.488037  ,   -0.661377  
   -0.370850  ,    0.523926  ,   -0.662354  
   -0.382324  ,    0.474121  ,   -0.638916  
   -0.387695  ,    0.408203  ,   -0.620361  
   -0.383057  ,    0.441162  ,   -0.641113  
   -0.357910  ,    0.510742  ,   -0.716064  
   -0.325928  ,    0.533691  ,   -0.755615  
   -0.322510  ,    0.550537  ,   -0.750000  
   -0.346924  ,    0.651855  ,   -0.709961  
   -0.309082  ,    0.843994  ,   -0.720947  
   -0.297363  ,    0.635010  ,   -0.720459  
   -0.200684  ,    0.557373  ,   -0.596924  
   -0.174561  ,    0.822510  ,   -0.507080  
   -0.173096  ,    0.917236  ,   -0.488281  
   -0.132080  ,    0.940918  ,   -0.454834  
   -0.163818  ,    0.800781  ,   -0.395508  
   -0.160889  ,    0.907715  ,   -0.486328  
   -0.110596  ,    0.962646  ,   -0.456787  
   -0.151855  ,    0.961182  ,   -0.440430  
   -0.160156  ,    0.915039  ,   -0.441162  
   -0.172119  ,    0.846924  ,   -0.499023  
   -0.186035  ,    0.879150  ,   -0.605713  
   -0.189453  ,    0.914795  ,   -0.686279  
   -0.186523  ,    0.968750  ,   -0.859131  
   -0.187500  ,    0.885742  ,   -0.941406  
   -0.200928  ,    0.858643  ,   -0.941895  
   -0.220459  ,    0.878174  ,   -0.873291  
   -0.192627  ,    0.765869  ,   -0.803711  
   -0.176270  ,    0.703857  ,   -0.750977  
   -0.180908  ,    0.734863  ,   -0.676514  
   -0.171387  ,    0.826660  ,   -0.584229  
   -0.170654  ,    0.871094  ,   -0.533691  
   -0.158203  ,    0.954590  ,   -0.425537  
   -0.158447  ,    0.984131  ,   -0.301025  
   -0.166748  ,    0.957764  ,   -0.210449  
   -0.199707  ,    0.885986  ,   -0.008301  
   -0.175537  ,    0.903564  ,   -0.058594  
   -0.158691  ,    0.901611  ,   -0.118408  
   -0.161133  ,    0.993896  ,   -0.216309  
   -0.174316  ,    1.023682  ,   -0.312744  
   -0.181152  ,    0.990723  ,   -0.347900  
   -0.183838  ,    0.915039  ,   -0.423096  
   -0.162109  ,    0.840088  ,   -0.458740  
   -0.145996  ,    0.782959  ,   -0.487305  
   -0.122803  ,    0.786133  ,   -0.560303  
   -0.094971  ,    0.878174  ,   -0.660156  
   -0.088135  ,    0.926514  ,   -0.661133  
   -0.099365  ,    0.918945  ,   -0.589111  
   -0.140137  ,    0.889648  ,   -0.510742  
   -0.144775  ,    0.887695  ,   -0.496094  
   -0.122314  ,    0.905273  ,   -0.452637  
   -0.088379  ,    0.918701  ,   -0.424316  
   -0.085693  ,    0.929199  ,   -0.416260  
   -0.076660  ,    0.938232  ,   -0.411133  
   -0.087402  ,    0.954102  ,   -0.356689  
   -0.088867  ,    0.931641  ,   -0.338135  
   -0.093750  ,    0.894775  ,   -0.310303  
   -0.087646  ,    0.973633  ,   -0.310303  
   -0.079102  ,    1.030518  ,   -0.320068  
   -0.067139  ,    1.065674  ,   -0.315186  
   -0.074951  ,    1.005859  ,   -0.255859  
   -0.084961  ,    0.995605  ,   -0.220703  
   -0.093506  ,    1.006348  ,   -0.156738  
   -0.085938  ,    0.977051  ,   -0.141357  
   -0.079346  ,    0.947266  ,   -0.132080  
   -0.077393  ,    0.925049  ,   -0.124512  
   -0.082275  ,    0.960205  ,   -0.100098  
   -0.087158  ,    0.966309  ,   -0.074951  
   -0.101807  ,    0.966797  ,   -0.048340  
   -0.118164  ,    0.972656  ,   -0.041504  
   -0.128418  ,    0.982178  ,   -0.037598  
   -0.136230  ,    0.952881  ,   -0.049561  
   -0.130127  ,    0.924561  ,   -0.062012  
   -0.131348  ,    0.954834  ,   -0.064453  
   -0.130859  ,    1.011230  ,   -0.053955  
   -0.156494  ,    1.022461  ,   -0.028809  
   -0.153320  ,    1.027100  ,   -0.025391  
   -0.144775  ,    1.027100  ,   -0.038574  
   -0.147461  ,    0.999756  ,   -0.044189  
   -0.146973  ,    0.999512  ,   -0.041748  
   -0.156494  ,    0.972168  ,   -0.010254  
   -0.168701  ,    0.989746  ,    0.013916  
   -0.166992  ,    0.994141  ,    0.017090  
   -0.168457  ,    1.005371  ,    0.031982  
   -0.168701  ,    1.016357  ,    0.019531  
   -0.172607  ,    1.018555  ,    0.010742  
   -0.187012  ,    1.019043  ,    0.025146  
   -0.206299  ,    1.015137  ,    0.042480  
   -0.209717  ,    1.019775  ,    0.050293  
   -0.215820  ,    1.027588  ,    0.051514  
   -0.223145  ,    1.012207  ,    0.057373  
   -0.228271  ,    0.997803  ,    0.052979  
   -0.234863  ,    0.982422  ,    0.044189  
   -0.236328  ,    0.984375  ,    0.042236  
   -0.237061  ,    0.966553  ,    0.047363  
   -0.240479  ,    0.940674  ,    0.059570  
   -0.243164  ,    0.927979  ,    0.060303  
   -0.250732  ,    0.924805  ,    0.060547  
   -0.270020  ,    0.931885  ,    0.083740  
   -0.284668  ,    0.943115  ,    0.110107  
   -0.288330  ,    0.933838  ,    0.120605  
   -0.289551  ,    0.921143  ,    0.125977  
   -0.294678  ,    0.902832  ,    0.142334  
   -0.295654  ,    0.897461  ,    0.142090  
   -0.295898  ,    0.907227  ,    0.142090  
   -0.318359  ,    0.911865  ,    0.182129  
   -0.322510  ,    0.907471  ,    0.182129  
   -0.334229  ,    0.894287  ,    0.184326  
   -0.331787  ,    0.887695  ,    0.183594  
   -0.332031  ,    0.885498  ,    0.188721  
   -0.325684  ,    0.848389  ,    0.187744  
   -0.334473  ,    0.809570  ,    0.215576  
   -0.343994  ,    0.818604  ,    0.233643  
   -0.359131  ,    0.864258  ,    0.235352  
   -0.346924  ,    0.901611  ,    0.234619  
   -0.350098  ,    0.909424  ,    0.222656  
   -0.352051  ,    0.936279  ,    0.211670  
   -0.364746  ,    0.916992  ,    0.220947  
   -0.366943  ,    0.893066  ,    0.226562  
   -0.371338  ,    0.834961  ,    0.270264  
   -0.366455  ,    0.810303  ,    0.292480  
   -0.372559  ,    0.801025  ,    0.290527  
   -0.360352  ,    0.825195  ,    0.272705  
   -0.353516  ,    0.879883  ,    0.283691  
   -0.354980  ,    0.873047  ,    0.294922  
   -0.361084  ,    0.847656  ,    0.321533  
   -0.369629  ,    0.815674  ,    0.322266  
   -0.373047  ,    0.814453  ,    0.329590  
   -0.396973  ,    0.854004  ,    0.320801  
   -0.387451  ,    0.891846  ,    0.328613  
   -0.368896  ,    0.888916  ,    0.327148  
   -0.328857  ,    0.858887  ,    0.316650  
   -0.311035  ,    0.841064  ,    0.282959  
   -0.307617  ,    0.858643  ,    0.276123  
   -0.334717  ,    0.877686  ,    0.325684  
   -0.341064  ,    0.911621  ,    0.378662  
   -0.335938  ,    0.884033  ,    0.395508  
   -0.312256  ,    0.810791  ,    0.408203  
   -0.303467  ,    0.749756  ,    0.465576  
   -0.300293  ,    0.774658  ,    0.495605  
   -0.283447  ,    0.874023  ,    0.486328  
   -0.288330  ,    0.971436  ,    0.504395  
   -0.312012  ,    0.967285  ,    0.495361  
   -0.351318  ,    0.944824  ,    0.458740  
   -0.374268  ,    0.901123  ,    0.390625  
   -0.379395  ,    0.888916  ,    0.344482  
   -0.382812  ,    0.918213  ,    0.229004  
   -0.366699  ,    0.979492  ,    0.132324  
   -0.362061  ,    1.008301  ,    0.086426  
   -0.349854  ,    1.034912  ,    0.029297  
   -0.338867  ,    1.007324  ,   -0.001465  
   -0.335693  ,    0.977051  ,   -0.017090  
   -0.340088  ,    0.939697  ,   -0.030762  
   -0.347656  ,    0.909912  ,   -0.032715  
   -0.350586  ,    0.923340  ,   -0.031738  
   -0.347900  ,    0.957031  ,   -0.012695  
   -0.350586  ,    0.927979  ,    0.009521  
   -0.350830  ,    0.915527  ,    0.020020  
   -0.346436  ,    0.920898  ,    0.039551  
   -0.343262  ,    0.912109  ,    0.058838  
   -0.344727  ,    0.903320  ,    0.066406  
   -0.347900  ,    0.891602  ,    0.080322  
   -0.363525  ,    0.919678  ,    0.110596  
   -0.375244  ,    0.929443  ,    0.109619  
   -0.377441  ,    0.958984  ,    0.102295  
   -0.377197  ,    0.978271  ,    0.096191  
   -0.379395  ,    0.968018  ,    0.092773  
   -0.384277  ,    0.922607  ,    0.097168  
   -0.387207  ,    0.857910  ,    0.098145  
   -0.383301  ,    0.835449  ,    0.092529  
   -0.378174  ,    0.847168  ,    0.090576  
   -0.376709  ,    0.864746  ,    0.084473  
   -0.383057  ,    0.860107  ,    0.078125  
   -0.378174  ,    0.839600  ,    0.056885  
   -0.372070  ,    0.816895  ,    0.013184  
   -0.372314  ,    0.806641  ,   -0.006104  
   -0.381592  ,    0.747559  ,   -0.052734  
   -0.403320  ,    0.741211  ,   -0.035645  
   -0.403564  ,    0.798096  ,    0.005371  
   -0.385986  ,    0.971680  ,    0.048340  
   -0.349365  ,    1.139404  ,    0.108887  
   -0.342773  ,    1.129395  ,    0.117676  
   -0.338623  ,    0.978516  ,    0.149658  
   -0.344238  ,    0.893311  ,    0.199951  
   -0.347656  ,    0.889893  ,    0.225098  
   -0.358643  ,    0.953613  ,    0.245850  
   -0.317627  ,    1.034912  ,    0.266113  
   -0.297363  ,    1.052734  ,    0.253174  
   -0.266357  ,    1.054443  ,    0.208008  
   -0.274902  ,    1.012207  ,    0.157715  
   -0.293945  ,    0.996582  ,    0.139648  
   -0.321777  ,    0.976807  ,    0.115967  
   -0.345459  ,    1.007812  ,    0.064209  
   -0.347656  ,    1.025391  ,    0.028809  
   -0.320801  ,    1.050049  ,   -0.041260  
   -0.284668  ,    0.978271  ,   -0.120361  
   -0.247559  ,    0.922852  ,   -0.148193  
   -0.191406  ,    0.879883  ,   -0.217529  
   -0.245117  ,    0.979980  ,   -0.247314  
   -0.275635  ,    1.019531  ,   -0.238037  
   -0.327393  ,    1.030273  ,   -0.184814  
   -0.284668  ,    0.909424  ,   -0.196289  
   -0.264893  ,    0.880127  ,   -0.215576  
   -0.176270  ,    0.890137  ,   -0.291260  
   -0.137207  ,    0.902344  ,   -0.333740  
   -0.119385  ,    0.887939  ,   -0.338867  
   -0.081787  ,    0.862793  ,   -0.313721  
   -0.020752  ,    0.845459  ,   -0.319092  
    0.030273  ,    0.830566  ,   -0.358154  
    0.071777  ,    1.136230  ,   -0.541992  
    0.143799  ,    1.184570  ,   -0.610840  
    0.129395  ,    1.075928  ,   -0.606934  
    0.112549  ,    0.979004  ,   -0.527588  
    0.100586  ,    0.789307  ,   -0.453857  
    0.088135  ,    0.726562  ,   -0.424561  
    0.064697  ,    0.753174  ,   -0.381104  
    0.004639  ,    1.260254  ,   -0.394287  
   -0.005615  ,    1.101562  ,   -0.431152  
   -0.024170  ,    0.838135  ,   -0.491699  
   -0.063232  ,    0.933838  ,   -0.395752  
   -0.084717  ,    0.915527  ,   -0.361572  
   -0.096191  ,    0.901855  ,   -0.344971  
   -0.130615  ,    0.916260  ,   -0.368408  
   -0.147705  ,    0.941406  ,   -0.371094  
   -0.172119  ,    0.923828  ,   -0.410645  
   -0.180420  ,    0.872559  ,   -0.448242  
   -0.187988  ,    0.795654  ,   -0.437988  
   -0.254395  ,    0.720947  ,   -0.372070  
   -0.325439  ,    0.801025  ,   -0.361084  
   -0.322998  ,    0.885010  ,   -0.403809  
   -0.260498  ,    0.915771  ,   -0.430908  
   -0.227783  ,    0.783203  ,   -0.400146  
   -0.228271  ,    0.756836  ,   -0.358154  
   -0.242188  ,    0.770996  ,   -0.273438  
   -0.233154  ,    0.838867  ,   -0.225342  
   -0.212646  ,    0.828369  ,   -0.224609  
   -0.200195  ,    0.809814  ,   -0.222900  
   -0.198730  ,    0.832275  ,   -0.173096  
   -0.201660  ,    0.886475  ,   -0.152832  
   -0.179443  ,    1.024414  ,   -0.150635  
   -0.138184  ,    1.076172  ,   -0.184570  
   -0.119629  ,    1.060059  ,   -0.213623  
   -0.107910  ,    1.022949  ,   -0.258545  
   -0.090820  ,    0.979004  ,   -0.273926  
   -0.084961  ,    0.997559  ,   -0.247070  
   -0.052734  ,    1.026123  ,   -0.198242  
   -0.023926  ,    1.005127  ,   -0.153076  
   -0.003906  ,    1.006348  ,   -0.145508  
    0.021240  ,    1.128418  ,   -0.190430  
    0.070068  ,    1.260010  ,   -0.228516  
    0.072754  ,    1.162598  ,   -0.265625  
    0.056152  ,    1.086426  ,   -0.323730  
    0.041260  ,    1.072510  ,   -0.306885  
    0.027588  ,    1.058105  ,   -0.292969  
   -0.003174  ,    1.018066  ,   -0.288818  
   -0.047119  ,    0.988281  ,   -0.354004  
   -0.061768  ,    0.956055  ,   -0.394531  
   -0.092285  ,    0.865967  ,   -0.382324  
   -0.119385  ,    0.838135  ,   -0.405029  
   -0.124023  ,    0.877441  ,   -0.415283  
   -0.123779  ,    0.938965  ,   -0.468262  
   -0.124268  ,    0.964111  ,   -0.529541  
   -0.121338  ,    0.999268  ,   -0.534912  
   -0.101807  ,    1.039795  ,   -0.527344  
   -0.079834  ,    1.012939  ,   -0.446289  
   -0.081299  ,    0.989990  ,   -0.369873  
   -0.109863  ,    0.929932  ,   -0.183105  
   -0.160645  ,    0.819336  ,   -0.096436  
   -0.172363  ,    0.806152  ,   -0.076172  
   -0.160400  ,    0.855957  ,   -0.074707  
   -0.135254  ,    0.857666  ,   -0.114258  
   -0.127441  ,    0.857910  ,   -0.164795  
   -0.093994  ,    0.846191  ,   -0.188721  
   -0.100098  ,    0.833496  ,   -0.144043  
   -0.113281  ,    0.800293  ,   -0.138184  
   -0.113525  ,    0.855713  ,   -0.215088  
   -0.100586  ,    0.899658  ,   -0.383545  
   -0.087891  ,    0.936768  ,   -0.448975  
   -0.061523  ,    0.911865  ,   -0.523926  
   -0.084229  ,    0.958496  ,   -0.483398  
   -0.096191  ,    0.970459  ,   -0.452148  
   -0.112061  ,    0.954346  ,   -0.484619  
   -0.105713  ,    0.968750  ,   -0.528564  
   -0.102539  ,    1.014648  ,   -0.547119  
   -0.072021  ,    1.016113  ,   -0.548096  
   -0.069092  ,    0.967285  ,   -0.521729  
   -0.074707  ,    0.957275  ,   -0.483643  
   -0.085693  ,    0.931152  ,   -0.429932  
   -0.083496  ,    0.905029  ,   -0.373779  
   -0.077881  ,    0.903076  ,   -0.360107  
   -0.068848  ,    0.925781  ,   -0.357666  
   -0.081055  ,    0.961670  ,   -0.394775  
   -0.054199  ,    0.984131  ,   -0.427734  
   -0.044922  ,    0.976074  ,   -0.393799  
   -0.054932  ,    0.997803  ,   -0.300293  
   -0.048584  ,    0.980957  ,   -0.258057  
   -0.055176  ,    0.983154  ,   -0.208496  
   -0.059570  ,    0.973389  ,   -0.158691  
   -0.077637  ,    0.933105  ,   -0.170654  
   -0.077637  ,    0.922607  ,   -0.229736  
   -0.078369  ,    0.957275  ,   -0.246338  
   -0.073486  ,    0.973877  ,   -0.236816  
   -0.065430  ,    0.986328  ,   -0.184082  
   -0.049316  ,    1.007812  ,   -0.110596  
   -0.045166  ,    1.007812  ,   -0.076172  
   -0.052002  ,    0.963379  ,   -0.028564  
   -0.062500  ,    0.959473  ,   -0.003174  
   -0.069092  ,    0.967285  ,   -0.008545  
   -0.089355  ,    0.982422  ,    0.003174  
   -0.108887  ,    0.981201  ,    0.003174  
   -0.114258  ,    0.984131  ,    0.000732  
   -0.118164  ,    1.002197  ,   -0.011475  
   -0.109619  ,    1.020996  ,    0.007568  
   -0.119629  ,    1.027100  ,    0.016357  
   -0.123535  ,    1.051025  ,    0.020264  
   -0.138184  ,    1.072266  ,    0.029297  
   -0.152100  ,    1.082031  ,    0.034668  
   -0.163818  ,    1.082764  ,    0.040771  
   -0.167969  ,    1.064453  ,    0.048828  
   -0.166748  ,    1.049316  ,    0.041016  
   -0.157959  ,    1.018799  ,    0.016357  
   -0.156982  ,    0.987305  ,    0.010498  
   -0.159424  ,    0.994385  ,    0.020508  
   -0.168457  ,    1.027344  ,    0.073975  
